image,caption
data/images/3099694681_19a72c8bdc.jpg,Five people sitting around a table and playing various instruments .
data/images/3099694681_19a72c8bdc.jpg,Musicians playing their instruments at a table .
data/images/3099694681_19a72c8bdc.jpg,"Musicians sitting at a table inside , playing classical instruments ."
data/images/3099923914_fd450f6d51.jpg,A group of people sit at a table in front of a large building .
data/images/3099923914_fd450f6d51.jpg,People are drinking and walking in front of a brick building .
data/images/3099923914_fd450f6d51.jpg,People are enjoying drinks at a table outside a large brick building .
data/images/3099923914_fd450f6d51.jpg,Two people are seated at a table with drinks
data/images/3099923914_fd450f6d51.jpg,Two people are sitting at an outdoor cafe in front of an old building .
data/images/3099965396_2a0018cb9e.jpg,A man is waiting in a public area while people pass behind him .
data/images/3099965396_2a0018cb9e.jpg,An old man in a black trench coat standing in a marketplace .
data/images/3099965396_2a0018cb9e.jpg,An old man in a long black coat stands on the street .
data/images/3099965396_2a0018cb9e.jpg,A white haired man in a black coat is standing on a city street .
data/images/3099965396_2a0018cb9e.jpg,A woman is waiting alone outside while a bird walks behind her .
data/images/3100251515_c68027cc22.jpg,A crowd of people wearing jackets and holding signs .
data/images/3100251515_c68027cc22.jpg,A group of protesters picket in the road .
data/images/3100251515_c68027cc22.jpg,"A large "" green "" peaceful protest is taken to the streets ."
data/images/3100251515_c68027cc22.jpg,A protest march is passing by a white stone building .
data/images/3100251515_c68027cc22.jpg,Group of people walking with posters .
data/images/3100442775_6e2659b973.jpg,A BMW rider takes a large jump off a wall .
data/images/3100442775_6e2659b973.jpg,A guy is doing a bike trick in a park .
data/images/3100442775_6e2659b973.jpg,A man doing tricks on a bicycle .
data/images/3100442775_6e2659b973.jpg,A man falls off a brick wall while still on his bike .
data/images/3100442775_6e2659b973.jpg,A person on a bmx bike .
data/images/3101378069_f8caa14c0a.jpg,"A lady in a pink shirt , green veil and straw hat rowing a boat with packages in it ."
data/images/3101378069_f8caa14c0a.jpg,A lady rows a canoe filled with things .
data/images/3101378069_f8caa14c0a.jpg,A man piloting a boat with goods in the back .
data/images/3101378069_f8caa14c0a.jpg,An Asian woman rows a boat loaded with supplies .
data/images/3101378069_f8caa14c0a.jpg,Person in pointed hat and face covered with green scarf poling boatload of stuff through water
data/images/3101796900_59c15e0edc.jpg,A brown dog and a black dog are playing with a red Frisbee .
data/images/3101796900_59c15e0edc.jpg,A lack dog and a brown and white dog run on a gravel surface with something red underfoot .
data/images/3101796900_59c15e0edc.jpg,A large black dog in the dirt with a small brown dog .
data/images/3101796900_59c15e0edc.jpg,A large brown dog and a larger black dog playing together with a ball .
data/images/3101796900_59c15e0edc.jpg,Two dogs are chasing a ball .
data/images/310213587_778fe8fb5b.jpg,A group of people sitting on benches at a city park .
data/images/310213587_778fe8fb5b.jpg,A man drinking a beverage and holding a plastic bag far away from the other people .
data/images/310213587_778fe8fb5b.jpg,A man drinking a soda is standing in front of a bench near a group of people sitting
data/images/310213587_778fe8fb5b.jpg,A man in black clothes and a blue hat is taking a drink and holding a shopping bag .
data/images/310213587_778fe8fb5b.jpg,A man is standing next to a bench drinking a soda while other people sit on a bench nearby .
data/images/3102204862_f1d220230b.jpg,A man is throwing another around in a wrestling ring .
data/images/3102204862_f1d220230b.jpg,A wrestler is being held in the air by another man in the ring .
data/images/3102204862_f1d220230b.jpg,A wrestler is being lifted off the ground by another wrestler .
data/images/3102204862_f1d220230b.jpg,Professional wrestler getting flipped by another .
data/images/3102204862_f1d220230b.jpg,Two people are in a wrestling match .
data/images/3102363657_dc95fe6850.jpg,A boy hugging a bumble bee character
data/images/3102363657_dc95fe6850.jpg,A child hugging a person in a large bee costume .
data/images/3102363657_dc95fe6850.jpg,A giant bee costume hugs a boy .
data/images/3102363657_dc95fe6850.jpg,A little boy hugging a giant bee mascot .
data/images/3102363657_dc95fe6850.jpg,"Small boy hugged by person in bee costume , blurry urban background ."
data/images/310260324_7f941814bc.jpg,A group of men lift their arms to signal while they look to the left .
data/images/310260324_7f941814bc.jpg,A group of young men watching something .
data/images/310260324_7f941814bc.jpg,Four young men wearing red ribbons on their wrists are making gestures
data/images/310260324_7f941814bc.jpg,Men with orange wristbands perform a dance .
data/images/310260324_7f941814bc.jpg,Several men in front of a white building .
data/images/3103185190_eb8729c166.jpg,A girl in a white shirt and jeans is jumping up in the air while at the top of the Grand Canyon .
data/images/3103185190_eb8729c166.jpg,A girl leaps on a mountaintop .
data/images/3103185190_eb8729c166.jpg,A girl making a face jumps in front of a scenic view of mountains and water .
data/images/3103185190_eb8729c166.jpg,A woman wearing a white shirt jumps in the air and sticks out her tongue .
data/images/3103185190_eb8729c166.jpg,Girl jumping into the air on top of a rock in front of a canyon .
data/images/3103231330_db98b14501.jpg,A man in a blue jacket and gloves is standing in the street among other people .
data/images/3103231330_db98b14501.jpg,A man in a brightly-colored ski jacket stands with others on a European street .
data/images/3103231330_db98b14501.jpg,A man in a colorful jacket walks down the street surrounded by women in winter clothing .
data/images/3103231330_db98b14501.jpg,The man in a blue jacket is standing in a crowd .
data/images/3103231330_db98b14501.jpg,The man in the blue jacket is walking in a crowd of people past an English pub .
data/images/3103264875_2a8d534abc.jpg,A dog carries an orange toy in its mouth .
data/images/3103264875_2a8d534abc.jpg,A dog running with his tongue out .
data/images/3103264875_2a8d534abc.jpg,A dog runs through the grass with its tongue hanging out .
data/images/3103264875_2a8d534abc.jpg,A white dog with brown ears runs on the green grass with an orange dog toy .
data/images/3103264875_2a8d534abc.jpg,White dog with orange collar walks in the field .
data/images/3103340819_46de7954a9.jpg,a couple sitting on the concrete outside a set of big brown wooden doors .
data/images/3103340819_46de7954a9.jpg,Two people wearing hoodies huddle on a doorstep in the rain .
data/images/3103340819_46de7954a9.jpg,Two teenagers huddle in a doorway in the rain .
data/images/3103340819_46de7954a9.jpg,Two young adults holding each other in front of a door .
data/images/3103340819_46de7954a9.jpg,"Young , hooded boy and girl huddle on steps outside large doors ."
data/images/3103587323_7f093d5b90.jpg,A child holding onto the tail of a fake alligator .
data/images/3103587323_7f093d5b90.jpg,A little boy sits on the tail of a fake alligator .
data/images/3103587323_7f093d5b90.jpg,A little child is holding a tail that belongs to a very large crocodile .
data/images/3103587323_7f093d5b90.jpg,A small child pulls on the tail of a large alligator .
data/images/3103587323_7f093d5b90.jpg,a young girl pulling the tail of an alligator staue
data/images/3104182973_5bb1c31275.jpg,A bunch of people near a christmas type tree .
data/images/3104182973_5bb1c31275.jpg,A couple hurrying past an urban ice skating park .
data/images/3104182973_5bb1c31275.jpg,Many people are outside watching ice skaters .
data/images/3104182973_5bb1c31275.jpg,People are skating in a outdoor rink around a huge Christmas tree .
data/images/3104182973_5bb1c31275.jpg,People walking by an outdoor ice rink with a tree in the center .
data/images/3104400277_1524e4f758.jpg,Dirt bikers on a trail .
data/images/3104400277_1524e4f758.jpg,Four dirt bike riders are riding on a dirt road .
data/images/3104400277_1524e4f758.jpg,The two cyclists are facing the long riding path .
data/images/3104400277_1524e4f758.jpg,Two motocross riders sit on the shoulder of the racetrack .
data/images/3104400277_1524e4f758.jpg,Two people on motorbikes .
data/images/3104690333_4314d979de.jpg,Two children playing in the snow .
data/images/3104690333_4314d979de.jpg,"Two children , warmly dressed , are playing in the snow ."
data/images/3104690333_4314d979de.jpg,Two kids playing in the snow in a rural area .
data/images/3104690333_4314d979de.jpg,Two young children enjoy the snow .
data/images/3104690333_4314d979de.jpg,Two young children play in the snow .
data/images/3104909823_0f41dd8be6.jpg,Tourists pose for camera at night .
data/images/3104909823_0f41dd8be6.jpg,Two men dressed jackets and hats are standing on a terrace
data/images/3104909823_0f41dd8be6.jpg,Two men in fleeces and hats looking at the camera .
data/images/3104909823_0f41dd8be6.jpg,Two men standing outside wearing jackets and caps .
data/images/3104909823_0f41dd8be6.jpg,Two men stand outdoors in the city night .
data/images/3105315670_5f86f73753.jpg,a woman in black walks down the sidewalk .
data/images/3105315670_5f86f73753.jpg,A woman walks on a city street .
data/images/3105315670_5f86f73753.jpg,A woman wearing a cap on a wintry street .
data/images/3105315670_5f86f73753.jpg,A woman wearing a long black jacket and a brown hat is walking beside a park with a lot of blooming trees .
data/images/3105315670_5f86f73753.jpg,"The woman is wearing a brown hat and black coat , and is on a sidewalk ."
data/images/3105623068_392b767a7b.jpg,A girl in white is rock climbing .
data/images/3105623068_392b767a7b.jpg,A woman in a white shirt and black cropped pants climbs a rock wall .
data/images/3105623068_392b767a7b.jpg,A young girl climbing a rock wall .
data/images/3105623068_392b767a7b.jpg,Fit brunette enjoys some time rock climbing .
data/images/3105623068_392b767a7b.jpg,The girl is climbing an artificial climbing wall .
data/images/3105691757_817083b0a6.jpg,A group of santas are walking in the city .
data/images/3105691757_817083b0a6.jpg,A man walks down a busy city street with men dressed in Santa Claus costumes .
data/images/3105691757_817083b0a6.jpg,A parade of people is marching in Santa costumes on a city street .
data/images/3105691757_817083b0a6.jpg,Men dressed as Santa clause walking down the street .
data/images/3105691757_817083b0a6.jpg,Men in Santa outfits walking down busy street .
data/images/3105929913_94a6882e25.jpg,Four bald people are praying or meditating .
data/images/3105929913_94a6882e25.jpg,Four people with shaved heads and white robes pose their hands in prayer .
data/images/3105929913_94a6882e25.jpg,Four people with shaved heads and white robes praying .
data/images/3105929913_94a6882e25.jpg,Religious people wearing white with bald heads hold their hands in a praying position .
data/images/3105929913_94a6882e25.jpg,Two bald men and two bald women dressed in all white standing in a prayer pose .
data/images/3106026005_473a7b1c8c.jpg,A man sits on a bench on a San Diego street .
data/images/3106026005_473a7b1c8c.jpg,A man wearing a coat and had sitting on a bench in the city .
data/images/3106026005_473a7b1c8c.jpg,A man wearing an orange cap sits on a white bench beside a blue trashcan .
data/images/3106026005_473a7b1c8c.jpg,"Man hunched on gray bench marked SAN DIEGO , neat blue trashcan ."
data/images/3106026005_473a7b1c8c.jpg,Man sitting on a bench on the sidewalk .
data/images/3106223494_52d4d2d75d.jpg,A man in a mask and wearing a Santa Claus suit .
data/images/3106223494_52d4d2d75d.jpg,A man in a Santa suit wearing a red and neon yellow mask and horns .
data/images/3106223494_52d4d2d75d.jpg,A man on a city street in a Santa suit and wrestilng mask .
data/images/3106223494_52d4d2d75d.jpg,A man wearing a Santa suit and wrestler 's mask poses dramatically .
data/images/3106223494_52d4d2d75d.jpg,Guy in Santa suit wearing ninja mask and horns
data/images/3106340185_80d0cb770a.jpg,A man takes a picture out a window .
data/images/3106340185_80d0cb770a.jpg,A shirtless man looks out a window .
data/images/3106340185_80d0cb770a.jpg,Half naked man leaning out of window taking pictures .
